"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AJI95063.1"	335.040277109659	-5.08967849108756	0.873244594848835	-5.82846835939319	5.5938399952014e-09	7.01316820538281e-07
"AIX72400.1"	3104.43761621464	-5.08518632609544	1.03170781305346	-4.92890163450953	8.26931930924819e-07	4.91628303011987e-05
"AEK63560.1"	390.715250932838	-5.0804481939272	1.20439001819689	-4.21827490859912	2.46178560258246e-05	0.00079423768300917
"ABY29770.1"	2514.48287781404	-5.07780694540879	1.22792401558751	-4.13527781927065	3.54525474071877e-05	0.00104969024040003
"AEI40117.1"	548.824906564052	-5.06035913327623	0.824519775935654	-6.13734112991262	8.39140680280646e-10	1.41430212343701e-07
"AAZ28124.1"	533.767466613418	-5.04955826765728	0.850690594876023	-5.93583413061383	2.92355259368346e-09	3.97422483760442e-07
"AIE61451.1"	212.816697699381	-5.04942883644144	1.16286229994259	-4.34224141301231	1.41036436038416e-05	0.000520222354088652
"ABJ83977.1"	837.841219646779	-5.04931591807564	0.99543546004064	-5.07246940737825	3.92686280272243e-07	2.62481489606284e-05
"ADY40389.1"	982.979276994919	5.0362269389673	1.08062338936182	4.66048300318721	3.15468212222197e-06	0.000149674202571382
"ADE53255.1"	751.638681018219	-5.02158834542149	1.05679448096281	-4.75171704232074	2.01696498253224e-06	0.000101888312489212
"ACE85678.1"	325.978862053581	-5.02149459243569	1.18881161928687	-4.22396156882109	2.40045001021114e-05	0.000777559422986332
"ACT60144.1"	160.054611625734	5.01404496616642	1.32964133113166	3.77097556218335	0.000162610598589881	0.00355437096122797
"ACR76485.1"	900.172703916277	5.00742500223132	1.03758068605504	4.82605841601575	1.39261676568989e-06	7.47165141450075e-05
"ADG75397.1"	3032.86770982557	-4.99549098713136	0.934871200909644	-5.34350719357989	9.11652097090051e-08	7.52875283047371e-06
"AQQ07796.1"	475.405877760163	4.99329494255998	1.09208464144599	4.57226001818736	4.82491676810572e-06	0.000213825111790942
"BAI44125.1"	761.129987676725	-4.99311842648355	0.922001931609402	-5.41551840110336	6.1111386481733e-08	5.41103488072863e-06
"ABX05714.1"	1440.12863030304	4.98816691126124	0.812851389749171	6.13662838517196	8.42912480401071e-10	1.41430212343701e-07
"AFJ33306.1"	74.6564249186424	-4.9879165918185	0.784832034670705	-6.35539372945104	2.07893432625212e-10	4.22722469683384e-08
